date,scope,longitude,latitude,brightness_temperature_k,confidence,source,resolution_m,processing_time_utc
2026-08-11,carbon_project_zone,112.58625021572502,-3.21008279285922,310.04998779296875,53.0,FIRMS,1000,2026-08-12T18:02:53.182027+00:00
2026-08-11,carbon_project_zone,112.46113887069853,-3.2190759987818174,322.0400085449219,77.0,FIRMS,1000,2026-08-12T18:02:53.182029+00:00
2026-08-11,carbon_project_zone,112.47014628921345,-3.2190759987818174,322.0400085449219,77.0,FIRMS,1000,2026-08-12T18:02:53.182032+00:00
2026-08-11,carbon_project_zone,112.57823531139219,-3.2190759987818174,310.04998779296875,53.0,FIRMS,1000,2026-08-12T18:02:53.182035+00:00
2026-08-11,carbon_project_zone,112.58724272990709,-3.2190759987818174,310.04998779296875,53.0,FIRMS,1000,2026-08-12T18:02:53.182037+00:00
2026-08-11,carbon_project_zone,112.4621330614187,-3.2280692047044153,322.0400085449219,77.0,FIRMS,1000,2026-08-12T18:02:53.182039+00:00
2026-08-11,carbon_project_zone,112.47114055956192,-3.2280692047044153,322.0400085449219,77.0,FIRMS,1000,2026-08-12T18:02:53.182041+00:00
2026-08-11,carbon_project_zone,112.57923053728057,-3.2280692047044153,310.04998779296875,53.0,FIRMS,1000,2026-08-12T18:02:53.182043+00:00
2026-08-11,carbon_project_zone,112.58823803542377,-3.2280692047044153,310.04998779296875,53.0,FIRMS,1000,2026-08-12T18:02:53.182046+00:00
2026-08-11,carbon_project_zone,112.4631300404699,-3.237062410627013,322.0400085449219,77.0,FIRMS,1000,2026-08-12T18:02:53.182048+00:00
2026-08-11,carbon_project_zone,112.47213761846479,-3.237062410627013,322.0400085449219,77.0,FIRMS,1000,2026-08-12T18:02:53.182050+00:00
